month,city,warehouse,sku,active_flag,in_stock_flag,opening_inventory_units,inbound_units,units_sold,ending_inventory_units
2025-02,海岳市,东区仓,CLN-CONSUM-07,1,1,391,239,270,360
2025-02,海岳市,东区仓,CLN-CONSUM-08,1,1,592,101,297,396
2025-02,海岳市,东区仓,AP-KITCH-01,1,1,267,90,159,198
2025-02,海岳市,东区仓,AP-KITCH-02,1,1,198,185,173,210
2025-02,海岳市,东区仓,AP-KITCH-03,1,1,240,170,185,225
2025-02,海岳市,东区仓,AP-KITCH-04,1,1,186,225,174,237
2025-02,海岳市,东区仓,AP-KITCH-05,1,1,215,130,153,192
2025-02,海岳市,东区仓,AP-KITCH-06,1,1,262,152,175,239
2025-02,海岳市,东区仓,AP-KITCH-07,1,1,240,164,174,230
2025-02,海岳市,东区仓,AP-KITCH-08,1,1,215,220,185,250
2025-02,海岳市,东区仓,AP-LIFE-01,1,0,233,0,0,233
2025-02,海岳市,东区仓,AP-LIFE-02,1,1,216,171,167,220
2025-02,海岳市,东区仓,AP-LIFE-03,1,1,196,237,183,250
2025-02,海岳市,东区仓,AP-LIFE-04,1,1,222,175,168,229
2025-02,海岳市,东区仓,AP-LIFE-05,1,1,187,280,200,267
2025-02,海岳市,东区仓,AP-LIFE-06,1,1,186,181,165,202
2025-02,海岳市,东区仓,AP-LIFE-07,1,1,213,198,178,233
2025-02,海岳市,东区仓,AP-LIFE-08,1,1,198,182,168,212
2025-02,南浦市,南区仓,KIT-COOK-01,1,1,350,339,304,385
2025-02,南浦市,南区仓,KIT-COOK-02,1,1,449,250,311,388
2025-02,南浦市,南区仓,KIT-COOK-03,1,1,363,214,258,319
2025-02,南浦市,南区仓,KIT-COOK-04,1,1,413,303,302,414
2025-02,南浦市,南区仓,KIT-COOK-05,1,1,315,287,265,337
2025-02,南浦市,南区仓,KIT-COOK-06,1,1,390,351,325,416
2025-02,南浦市,南区仓,KIT-COOK-07,1,1,457,51,229,279
2025-02,南浦市,南区仓,KIT-COOK-08,1,1,429,318,329,418
2025-02,南浦市,南区仓,KIT-TOOLS-01,1,1,303,301,260,344
2025-02,南浦市,南区仓,KIT-TOOLS-02,1,1,349,242,263,328
2025-02,南浦市,南区仓,KIT-TOOLS-03,1,1,278,365,297,346
2025-02,南浦市,南区仓,KIT-TOOLS-04,1,1,370,136,215,291
2025-02,南浦市,南区仓,KIT-TOOLS-05,1,1,328,139,209,258
2025-02,南浦市,南区仓,KIT-TOOLS-06,1,1,407,181,248,340
2025-02,南浦市,南区仓,KIT-TOOLS-07,1,1,375,288,305,358
2025-02,南浦市,南区仓,KIT-TOOLS-08,1,1,391,181,258,314
2025-02,南浦市,南区仓,STO-CLOTH-01,1,1,327,145,220,252
2025-02,南浦市,南区仓,STO-CLOTH-02,1,1,344,295,300,339
2025-02,南浦市,南区仓,STO-CLOTH-03,1,1,297,285,271,311
2025-02,南浦市,南区仓,STO-CLOTH-04,1,1,325,274,270,329
2025-02,南浦市,南区仓,STO-CLOTH-05,1,1,290,189,215,264
2025-02,南浦市,南区仓,STO-CLOTH-06,1,1,333,197,229,301
2025-02,南浦市,南区仓,STO-CLOTH-07,1,1,392,217,270,339
2025-02,南浦市,南区仓,STO-CLOTH-08,1,1,423,187,272,338
2025-02,南浦市,南区仓,STO-SPACE-01,1,1,306,235,252,289
2025-02,南浦市,南区仓,STO-SPACE-02,1,1,306,145,199,252
2025-02,南浦市,南区仓,STO-SPACE-03,1,1,320,257,247,330
2025-02,南浦市,南区仓,STO-SPACE-04,1,1,306,134,207,233
2025-02,南浦市,南区仓,STO-SPACE-05,1,1,291,249,252,288
2025-02,南浦市,南区仓,STO-SPACE-06,1,1,236,301,242,295
2025-02,南浦市,南区仓,STO-SPACE-07,1,1,280,195,210,265
2025-02,南浦市,南区仓,STO-SPACE-08,1,1,266,171,205,232
2025-02,南浦市,南区仓,CLN-TOOLS-01,1,1,368,402,340,430
2025-02,南浦市,南区仓,CLN-TOOLS-02,1,1,365,474,377,462
2025-02,南浦市,南区仓,CLN-TOOLS-03,1,1,479,230,320,389
2025-02,南浦市,南区仓,CLN-TOOLS-04,1,1,447,313,337,423
2025-02,南浦市,南区仓,CLN-TOOLS-05,1,1,476,129,276,329
2025-02,南浦市,南区仓,CLN-TOOLS-06,1,1,508,359,378,489
2025-02,南浦市,南区仓,CLN-TOOLS-07,1,1,464,385,366,483
2025-02,南浦市,南区仓,CLN-TOOLS-08,1,1,363,211,267,307
2025-02,南浦市,南区仓,CLN-CONSUM-01,1,1,341,267,271,337
2025-02,南浦市,南区仓,CLN-CONSUM-02,1,1,375,185,254,306
2025-02,南浦市,南区仓,CLN-CONSUM-03,1,1,413,261,316,358
2025-02,南浦市,南区仓,CLN-CONSUM-04,1,1,292,403,294,401
2025-02,南浦市,南区仓,CLN-CONSUM-05,1,1,425,143,249,319
2025-02,南浦市,南区仓,CLN-CONSUM-06,1,1,477,283,333,427
2025-02,南浦市,南区仓,CLN-CONSUM-07,1,1,325,417,337,405
2025-02,南浦市,南区仓,CLN-CONSUM-08,1,1,406,253,298,361
2025-02,南浦市,南区仓,AP-KITCH-01,1,1,191,188,172,207
2025-02,南浦市,南区仓,AP-KITCH-02,1,1,301,149,196,254
2025-02,南浦市,南区仓,AP-KITCH-03,1,1,291,197,224,264
2025-02,南浦市,南区仓,AP-KITCH-04,1,0,263,0,0,263
2025-02,南浦市,南区仓,AP-KITCH-05,1,1,249,167,193,223
2025-02,南浦市,南区仓,AP-KITCH-06,1,1,281,94,172,203
2025-02,南浦市,南区仓,AP-KITCH-07,1,1,250,117,159,208
2025-02,南浦市,南区仓,AP-KITCH-08,1,1,206,155,169,192
2025-02,南浦市,南区仓,AP-LIFE-01,1,1,221,70,126,165
2025-02,南浦市,南区仓,AP-LIFE-02,1,1,223,131,160,194
2025-02,南浦市,南区仓,AP-LIFE-03,1,1,176,99,127,148
2025-02,南浦市,南区仓,AP-LIFE-04,1,1,166,155,140,181
2025-02,南浦市,南区仓,AP-LIFE-05,1,1,183,183,160,206
2025-02,南浦市,南区仓,AP-LIFE-06,1,1,168,190,159,199
2025-02,南浦市,南区仓,AP-LIFE-07,1,1,224,61,126,159
2025-02,南浦市,南区仓,AP-LIFE-08,1,1,165,179,151,193
2025-02,榕川市,南区仓,KIT-COOK-01,1,1,299,309,279,329
2025-02,榕川市,南区仓,KIT-COOK-02,1,1,426,127,236,317
2025-02,榕川市,南区仓,KIT-COOK-03,1,1,333,338,302,369
2025-02,榕川市,南区仓,KIT-COOK-04,1,1,338,283,277,344
2025-02,榕川市,南区仓,KIT-COOK-05,1,1,323,203,235,291
2025-02,榕川市,南区仓,KIT-COOK-06,1,1,314,155,212,257
2025-02,榕川市,南区仓,KIT-COOK-07,1,1,377,150,233,294
2025-02,榕川市,南区仓,KIT-COOK-08,1,1,342,154,225,271
2025-02,榕川市,南区仓,KIT-TOOLS-01,1,1,313,228,244,297
2025-02,榕川市,南区仓,KIT-TOOLS-02,1,1,326,218,232,312
2025-02,榕川市,南区仓,KIT-TOOLS-03,1,1,292,201,228,265
2025-02,榕川市,南区仓,KIT-TOOLS-04,1,1,313,113,195,231
2025-02,榕川市,南区仓,KIT-TOOLS-05,1,1,324,84,188,220
2025-02,榕川市,南区仓,KIT-TOOLS-06,1,1,403,154,256,301
2025-02,榕川市,南区仓,KIT-TOOLS-07,1,1,360,170,240,290
2025-02,榕川市,南区仓,KIT-TOOLS-08,1,1,337,102,185,254
2025-02,榕川市,南区仓,STO-CLOTH-01,1,1,289,173,212,250
2025-02,榕川市,南区仓,STO-CLOTH-02,1,1,274,157,190,241
2025-02,榕川市,南区仓,STO-CLOTH-03,1,1,276,296,242,330
2025-02,榕川市,南区仓,STO-CLOTH-04,1,1,309,115,192,232
2025-02,榕川市,南区仓,STO-CLOTH-05,1,1,312,204,220,296
2025-02,榕川市,南区仓,STO-CLOTH-06,1,1,269,343,267,345
2025-02,榕川市,南区仓,STO-CLOTH-07,1,1,243,194,195,242
2025-02,榕川市,南区仓,STO-CLOTH-08,1,1,309,236,234,311
2025-02,榕川市,南区仓,STO-SPACE-01,1,1,332,44,163,213
2025-02,榕川市,南区仓,STO-SPACE-02,1,1,203,316,223,296
2025-02,榕川市,南区仓,STO-SPACE-03,1,1,201,332,226,307
2025-02,榕川市,南区仓,STO-SPACE-04,1,1,265,124,168,221
2025-02,榕川市,南区仓,STO-SPACE-05,1,1,257,144,169,232
2025-02,榕川市,南区仓,STO-SPACE-06,1,1,227,301,236,292
2025-02,榕川市,南区仓,STO-SPACE-07,1,1,282,161,191,252
2025-02,榕川市,南区仓,STO-SPACE-08,1,1,278,118,173,223
2025-02,榕川市,南区仓,CLN-TOOLS-01,1,1,276,445,320,401
2025-02,榕川市,南区仓,CLN-TOOLS-02,1,1,413,261,293,381
2025-02,榕川市,南区仓,CLN-TOOLS-03,1,1,392,298,315,375
2025-02,榕川市,南区仓,CLN-TOOLS-04,1,1,404,228,269,363
2025-02,榕川市,南区仓,CLN-TOOLS-05,1,1,305,203,236,272
2025-02,榕川市,南区仓,CLN-TOOLS-06,1,1,388,286,310,364
2025-02,榕川市,南区仓,CLN-TOOLS-07,1,1,373,128,232,269
2025-02,榕川市,南区仓,CLN-TOOLS-08,1,1,420,212,276,356
2025-02,榕川市,南区仓,CLN-CONSUM-01,1,1,350,180,224,306
2025-02,榕川市,南区仓,CLN-CONSUM-02,1,1,305,308,276,337
2025-02,榕川市,南区仓,CLN-CONSUM-03,1,1,316,398,306,408
2025-02,榕川市,南区仓,CLN-CONSUM-04,1,1,279,342,282,339
2025-02,榕川市,南区仓,CLN-CONSUM-05,1,1,303,231,240,294
2025-02,榕川市,南区仓,CLN-CONSUM-06,1,1,340,197,231,306
2025-02,榕川市,南区仓,CLN-CONSUM-07,1,1,364,156,237,283
2025-02,榕川市,南区仓,CLN-CONSUM-08,1,1,398,75,211,262
2025-02,榕川市,南区仓,AP-KITCH-01,1,1,165,156,146,175
2025-02,榕川市,南区仓,AP-KITCH-02,1,1,207,137,155,189
2025-02,榕川市,南区仓,AP-KITCH-03,1,1,212,106,145,173
2025-02,榕川市,南区仓,AP-KITCH-04,1,1,166,103,115,154
2025-02,榕川市,南区仓,AP-KITCH-05,1,1,205,111,134,182
2025-02,榕川市,南区仓,AP-KITCH-06,1,1,222,131,150,203
2025-02,榕川市,南区仓,AP-KITCH-07,1,1,162,175,142,195
2025-02,榕川市,南区仓,AP-KITCH-08,1,1,160,91,111,140
2025-02,榕川市,南区仓,AP-LIFE-01,1,1,153,131,126,158
2025-02,榕川市,南区仓,AP-LIFE-02,1,1,161,193,153,201
2025-02,榕川市,南区仓,AP-LIFE-03,1,1,155,163,136,182
2025-02,榕川市,南区仓,AP-LIFE-04,1,1,134,222,158,198
2025-02,榕川市,南区仓,AP-LIFE-05,1,1,165,97,115,147
2025-02,榕川市,南区仓,AP-LIFE-06,1,1,164,162,145,181
2025-02,榕川市,南区仓,AP-LIFE-07,1,0,168,0,0,168
2025-02,榕川市,南区仓,AP-LIFE-08,1,1,192,109,135,166
2025-03,北辰市,北区仓,KIT-COOK-01,1,1,310,387,297,400
2025-03,北辰市,北区仓,KIT-COOK-02,1,1,417,243,298,362
2025-03,北辰市,北区仓,KIT-COOK-03,1,1,305,438,348,395
2025-03,北辰市,北区仓,KIT-COOK-04,1,1,297,487,361,423
2025-03,北辰市,北区仓,KIT-COOK-05,1,1,371,249,289,331
2025-03,北辰市,北区仓,KIT-COOK-06,1,1,295,552,387,460
2025-03,北辰市,北区仓,KIT-COOK-07,1,1,289,366,301,354
2025-03,北辰市,北区仓,KIT-COOK-08,1,1,310,536,373,473
2025-03,北辰市,北区仓,KIT-TOOLS-01,1,1,265,494,353,406
2025-03,北辰市,北区仓,KIT-TOOLS-02,1,1,315,382,299,398
2025-03,北辰市,北区仓,KIT-TOOLS-03,1,1,356,209,251,314
2025-03,北辰市,北区仓,KIT-TOOLS-04,1,1,276,289,252,313
2025-03,北辰市,北区仓,KIT-TOOLS-05,1,1,357,398,346,409
2025-03,北辰市,北区仓,KIT-TOOLS-06,1,1,281,375,298,358
2025-03,北辰市,北区仓,KIT-TOOLS-07,1,1,225,393,264,354
2025-03,北辰市,北区仓,KIT-TOOLS-08,1,1,257,357,275,339
2025-03,北辰市,北区仓,STO-CLOTH-01,1,1,324,199,241,282
2025-03,北辰市,北区仓,STO-CLOTH-02,1,1,322,214,241,295
2025-03,北辰市,北区仓,STO-CLOTH-03,1,1,315,379,314,380
2025-03,北辰市,北区仓,STO-CLOTH-04,1,1,309,359,303,365
2025-03,北辰市,北区仓,STO-CLOTH-05,1,1,324,231,252,303
2025-03,北辰市,北区仓,STO-CLOTH-06,1,1,257,409,295,371
2025-03,北辰市,北区仓,STO-CLOTH-07,1,1,297,432,315,414
2025-03,北辰市,北区仓,STO-CLOTH-08,1,1,366,214,263,317
2025-03,北辰市,北区仓,STO-SPACE-01,1,1,293,352,275,370
2025-03,北辰市,北区仓,STO-SPACE-02,1,1,296,279,256,319
2025-03,北辰市,北区仓,STO-SPACE-03,1,1,252,251,221,282
2025-03,北辰市,北区仓,STO-SPACE-04,1,1,219,374,260,333
2025-03,北辰市,北区仓,STO-SPACE-05,1,1,322,164,205,281
2025-03,北辰市,北区仓,STO-SPACE-06,1,1,321,125,207,239
2025-03,北辰市,北区仓,STO-SPACE-07,1,1,273,347,282,338
2025-03,北辰市,北区仓,STO-SPACE-08,1,1,295,316,279,332
2025-03,北辰市,北区仓,CLN-TOOLS-01,1,1,369,469,363,475
2025-03,北辰市,北区仓,CLN-TOOLS-02,1,1,348,359,313,394
2025-03,北辰市,北区仓,CLN-TOOLS-03,1,1,346,553,387,512
2025-03,北辰市,北区仓,CLN-TOOLS-04,1,1,313,404,312,405
2025-03,北辰市,北区仓,CLN-TOOLS-05,1,1,362,558,404,516
2025-03,北辰市,北区仓,CLN-TOOLS-06,1,1,314,503,352,465
2025-03,北辰市,北区仓,CLN-TOOLS-07,1,1,299,569,408,460
2025-03,北辰市,北区仓,CLN-TOOLS-08,1,1,413,472,379,506
2025-03,北辰市,北区仓,CLN-CONSUM-01,1,1,342,442,333,451
2025-03,北辰市,北区仓,CLN-CONSUM-02,1,1,336,378,326,388
2025-03,北辰市,北区仓,CLN-CONSUM-03,1,1,309,369,313,365
2025-03,北辰市,北区仓,CLN-CONSUM-04,1,1,319,310,271,358
2025-03,北辰市,北区仓,CLN-CONSUM-05,1,1,424,427,360,491
2025-03,北辰市,北区仓,CLN-CONSUM-06,1,1,328,346,315,359
2025-03,北辰市,北区仓,CLN-CONSUM-07,1,1,317,344,280,381
2025-03,北辰市,北区仓,CLN-CONSUM-08,1,1,307,534,389,452
2025-03,北辰市,北区仓,AP-KITCH-01,1,1,198,286,213,271
2025-03,北辰市,北区仓,AP-KITCH-02,1,1,166,254,185,235
2025-03,北辰市,北区仓,AP-KITCH-03,1,1,141,318,211,248
2025-03,北辰市,北区仓,AP-KITCH-04,1,1,176,157,148,185
2025-03,北辰市,北区仓,AP-KITCH-05,1,1,202,253,196,259
2025-03,北辰市,北区仓,AP-KITCH-06,1,1,193,196,174,215
2025-03,北辰市,北区仓,AP-KITCH-07,1,1,177,155,150,182
2025-03,北辰市,北区仓,AP-KITCH-08,1,1,172,180,150,202
2025-03,北辰市,北区仓,AP-LIFE-01,1,1,174,178,164,188
2025-03,北辰市,北区仓,AP-LIFE-02,1,1,154,198,150,202
2025-03,北辰市,北区仓,AP-LIFE-03,1,1,153,226,161,218
2025-03,北辰市,北区仓,AP-LIFE-04,1,1,172,177,158,191
2025-03,北辰市,北区仓,AP-LIFE-05,1,1,152,175,142,185
2025-03,北辰市,北区仓,AP-LIFE-06,1,1,182,201,165,218
2025-03,北辰市,北区仓,AP-LIFE-07,1,1,156,182,154,184
2025-03,北辰市,北区仓,AP-LIFE-08,1,1,147,245,180,212
2025-03,云岭市,北区仓,KIT-COOK-01,1,1,245,371,266,350
2025-03,云岭市,北区仓,KIT-COOK-02,1,1,294,330,276,348
2025-03,云岭市,北区仓,KIT-COOK-03,1,1,242,466,306,402
2025-03,云岭市,北区仓,KIT-COOK-04,1,1,301,361,289,373
2025-03,云岭市,北区仓,KIT-COOK-05,1,1,326,175,232,269
2025-03,云岭市,北区仓,KIT-COOK-06,1,1,274,253,224,303
2025-03,云岭市,北区仓,KIT-COOK-07,1,1,233,387,279,341
2025-03,云岭市,北区仓,KIT-COOK-08,1,1,315,398,326,387
2025-03,云岭市,北区仓,KIT-TOOLS-01,1,1,293,155,204,244
2025-03,云岭市,北区仓,KIT-TOOLS-02,1,1,218,388,260,346
2025-03,云岭市,北区仓,KIT-TOOLS-03,1,1,218,405,286,337
2025-03,云岭市,北区仓,KIT-TOOLS-04,1,1,235,271,233,273
2025-03,云岭市,北区仓,KIT-TOOLS-05,1,1,273,356,279,350
2025-03,云岭市,北区仓,KIT-TOOLS-06,1,1,282,279,239,322
2025-03,云岭市,北区仓,KIT-TOOLS-07,1,1,253,189,198,244
2025-03,云岭市,北区仓,KIT-TOOLS-08,1,1,252,291,249,294
2025-03,云岭市,北区仓,STO-CLOTH-01,1,1,256,287,249,294
2025-03,云岭市,北区仓,STO-CLOTH-02,1,1,325,260,272,313
2025-03,云岭市,北区仓,STO-CLOTH-03,1,1,212,353,240,325
2025-03,云岭市,北区仓,STO-CLOTH-04,1,1,279,120,184,215
2025-03,云岭市,北区仓,STO-CLOTH-05,1,1,243,360,267,336
2025-03,云岭市,北区仓,STO-CLOTH-06,1,1,345,228,247,326
2025-03,云岭市,北区仓,STO-CLOTH-07,1,1,246,320,257,309
2025-03,云岭市,北区仓,STO-CLOTH-08,1,1,277,131,182,226
2025-03,云岭市,北区仓,STO-SPACE-01,1,1,204,366,256,314
2025-03,云岭市,北区仓,STO-SPACE-02,1,1,264,313,249,328
2025-03,云岭市,北区仓,STO-SPACE-03,1,1,223,363,259,327
2025-03,云岭市,北区仓,STO-SPACE-04,1,1,210,379,261,328
2025-03,云岭市,北区仓,STO-SPACE-05,1,1,191,348,247,292
2025-03,云岭市,北区仓,STO-SPACE-06,1,1,221,264,222,263
2025-03,云岭市,北区仓,STO-SPACE-07,1,0,205,0,0,205
2025-03,云岭市,北区仓,STO-SPACE-08,1,1,191,265,199,257
2025-03,云岭市,北区仓,CLN-TOOLS-01,1,1,288,520,361,447
2025-03,云岭市,北区仓,CLN-TOOLS-02,1,1,312,367,294,385
2025-03,云岭市,北区仓,CLN-TOOLS-03,1,1,334,219,251,302
2025-03,云岭市,北区仓,CLN-TOOLS-04,1,1,296,294,267,323
2025-03,云岭市,北区仓,CLN-TOOLS-05,1,1,262,338,271,329
2025-03,云岭市,北区仓,CLN-TOOLS-06,1,1,335,268,263,340
2025-03,云岭市,北区仓,CLN-TOOLS-07,1,1,337,462,369,430
2025-03,云岭市,北区仓,CLN-TOOLS-08,1,1,247,477,340,384
2025-03,云岭市,北区仓,CLN-CONSUM-01,1,1,324,380,302,402
2025-03,云岭市,北区仓,CLN-CONSUM-02,1,1,315,321,292,344
2025-03,云岭市,北区仓,CLN-CONSUM-03,1,1,311,217,231,297
2025-03,云岭市,北区仓,CLN-CONSUM-04,1,1,332,316,282,366
2025-03,云岭市,北区仓,CLN-CONSUM-05,1,1,334,300,286,348
2025-03,云岭市,北区仓,CLN-CONSUM-06,1,1,260,210,215,255
2025-03,云岭市,北区仓,CLN-CONSUM-07,1,1,253,330,266,317
2025-03,云岭市,北区仓,CLN-CONSUM-08,1,1,294,333,283,344
2025-03,云岭市,北区仓,AP-KITCH-01,1,0,146,0,0,146
2025-03,云岭市,北区仓,AP-KITCH-02,1,1,148,237,174,211
2025-03,云岭市,北区仓,AP-KITCH-03,1,1,121,220,156,185
2025-03,云岭市,北区仓,AP-KITCH-04,1,1,165,196,157,204
2025-03,云岭市,北区仓,AP-KITCH-05,1,1,146,260,179,227
2025-03,云岭市,北区仓,AP-KITCH-06,1,1,158,232,176,214
2025-03,云岭市,北区仓,AP-KITCH-07,1,1,151,247,184,214
2025-03,云岭市,北区仓,AP-KITCH-08,1,1,141,217,162,196
2025-03,云岭市,北区仓,AP-LIFE-01,1,1,117,281,172,226
2025-03,云岭市,北区仓,AP-LIFE-02,1,1,142,213,159,196
2025-03,云岭市,北区仓,AP-LIFE-03,1,1,131,223,160,194
2025-03,云岭市,北区仓,AP-LIFE-04,1,1,137,199,143,193
2025-03,云岭市,北区仓,AP-LIFE-05,1,1,116,175,135,156
2025-03,云岭市,北区仓,AP-LIFE-06,1,0,137,0,0,137
2025-03,云岭市,北区仓,AP-LIFE-07,1,1,135,177,145,167
2025-03,云岭市,北区仓,AP-LIFE-08,1,1,114,221,142,193
2025-03,东澜市,东区仓,KIT-COOK-01,1,1,392,906,578,720
2025-03,东澜市,东区仓,KIT-COOK-02,1,1,403,584,443,544
2025-03,东澜市,东区仓,KIT-COOK-03,1,1,413,647,480,580
2025-03,东澜市,东区仓,KIT-COOK-04,1,1,533,745,560,718
2025-03,东澜市,东区仓,KIT-COOK-05,1,1,567,644,541,670
2025-03,东澜市,东区仓,KIT-COOK-06,1,1,484,761,559,686
2025-03,东澜市,东区仓,KIT-COOK-07,1,1,452,771,518,705
2025-03,东澜市,东区仓,KIT-COOK-08,1,0,438,0,0,438
2025-03,东澜市,东区仓,KIT-TOOLS-01,1,1,496,594,468,622
2025-03,东澜市,东区仓,KIT-TOOLS-02,1,1,459,512,431,540
2025-03,东澜市,东区仓,KIT-TOOLS-03,1,1,387,410,374,423
2025-03,东澜市,东区仓,KIT-TOOLS-04,1,1,366,358,337,387
2025-03,东澜市,东区仓,KIT-TOOLS-05,1,1,487,440,394,533
2025-03,东澜市,东区仓,KIT-TOOLS-06,1,1,365,567,411,521
2025-03,东澜市,东区仓,KIT-TOOLS-07,1,1,324,547,383,488
2025-03,东澜市,东区仓,KIT-TOOLS-08,1,1,382,746,480,648
2025-03,东澜市,东区仓,STO-CLOTH-01,1,1,396,463,403,456
2025-03,东澜市,东区仓,STO-CLOTH-02,1,1,350,472,385,437
2025-03,东澜市,东区仓,STO-CLOTH-03,1,1,406,467,393,480
2025-03,东澜市,东区仓,STO-CLOTH-04,1,1,441,522,420,543
2025-03,东澜市,东区仓,STO-CLOTH-05,1,1,376,481,396,461
2025-03,东澜市,东区仓,STO-CLOTH-06,1,1,414,555,425,544
2025-03,东澜市,东区仓,STO-CLOTH-07,1,1,470,274,342,402
2025-03,东澜市,东区仓,STO-CLOTH-08,1,1,428,557,422,563
2025-03,东澜市,东区仓,STO-SPACE-01,1,1,333,377,312,398
2025-03,东澜市,东区仓,STO-SPACE-02,1,1,366,343,324,385
2025-03,东澜市,东区仓,STO-SPACE-03,1,1,373,487,402,458
2025-03,东澜市,东区仓,STO-SPACE-04,1,1,418,268,307,379
2025-03,东澜市,东区仓,STO-SPACE-05,1,1,345,449,362,432
2025-03,东澜市,东区仓,STO-SPACE-06,1,1,275,581,362,494
2025-03,东澜市,东区仓,STO-SPACE-07,1,1,381,325,326,380
2025-03,东澜市,东区仓,STO-SPACE-08,1,1,292,713,437,568
2025-03,东澜市,东区仓,CLN-TOOLS-01,1,1,586,554,519,621
2025-03,东澜市,东区仓,CLN-TOOLS-02,1,1,610,644,544,710
2025-03,东澜市,东区仓,CLN-TOOLS-03,1,1,464,663,499,628
2025-03,东澜市,东区仓,CLN-TOOLS-04,1,1,601,371,450,522
2025-03,东澜市,东区仓,CLN-TOOLS-05,1,1,442,627,474,595
2025-03,东澜市,东区仓,CLN-TOOLS-06,1,1,387,928,558,757
2025-03,东澜市,东区仓,CLN-TOOLS-07,1,1,579,475,492,562
2025-03,东澜市,东区仓,CLN-TOOLS-08,1,1,575,522,484,613
2025-03,东澜市,东区仓,CLN-CONSUM-01,1,1,597,352,432,517
2025-03,东澜市,东区仓,CLN-CONSUM-02,1,1,386,822,527,681
2025-03,东澜市,东区仓,CLN-CONSUM-03,1,1,572,441,429,584
2025-03,东澜市,东区仓,CLN-CONSUM-04,1,1,454,899,615,738
2025-03,东澜市,东区仓,CLN-CONSUM-05,1,0,376,0,0,376
2025-03,东澜市,东区仓,CLN-CONSUM-06,1,1,441,708,528,621
2025-03,东澜市,东区仓,CLN-CONSUM-07,1,1,356,841,523,674
2025-03,东澜市,东区仓,CLN-CONSUM-08,1,1,462,748,535,675
2025-03,东澜市,东区仓,AP-KITCH-01,1,1,227,425,292,360
2025-03,东澜市,东区仓,AP-KITCH-02,1,0,242,0,0,242
2025-03,东澜市,东区仓,AP-KITCH-03,1,1,227,285,225,287
2025-03,东澜市,东区仓,AP-KITCH-04,1,1,215,515,328,402
2025-03,东澜市,东区仓,AP-KITCH-05,1,1,245,536,332,449
2025-03,东澜市,东区仓,AP-KITCH-06,1,1,323,232,252,303
2025-03,东澜市,东区仓,AP-KITCH-07,1,1,269,212,222,259
2025-03,东澜市,东区仓,AP-KITCH-08,1,1,254,432,300,386
2025-03,东澜市,东区仓,AP-LIFE-01,1,1,248,298,235,311
2025-03,东澜市,东区仓,AP-LIFE-02,1,1,240,191,202,229
2025-03,东澜市,东区仓,AP-LIFE-03,1,1,248,178,180,246
2025-03,东澜市,东区仓,AP-LIFE-04,1,1,185,326,220,291
2025-03,东澜市,东区仓,AP-LIFE-05,1,1,223,248,202,269
2025-03,东澜市,东区仓,AP-LIFE-06,1,1,239,201,187,253
2025-03,东澜市,东区仓,AP-LIFE-07,1,1,285,307,263,329
2025-03,东澜市,东区仓,AP-LIFE-08,1,1,259,314,262,311
2025-03,海岳市,东区仓,KIT-COOK-01,1,1,355,570,419,506
2025-03,海岳市,东区仓,KIT-COOK-02,1,1,375,719,474,620
2025-03,海岳市,东区仓,KIT-COOK-03,1,1,446,673,498,621
2025-03,海岳市,东区仓,KIT-COOK-04,1,1,336,530,365,501
2025-03,海岳市,东区仓,KIT-COOK-05,1,1,444,751,522,673
2025-03,海岳市,东区仓,KIT-COOK-06,1,1,410,576,452,534
2025-03,海岳市,东区仓,KIT-COOK-07,1,1,321,572,389,504
2025-03,海岳市,东区仓,KIT-COOK-08,1,0,488,0,0,488
2025-03,海岳市,东区仓,KIT-TOOLS-01,1,1,353,344,315,382
2025-03,海岳市,东区仓,KIT-TOOLS-02,1,1,370,495,394,471
2025-03,海岳市,东区仓,KIT-TOOLS-03,1,1,279,417,309,387
2025-03,海岳市,东区仓,KIT-TOOLS-04,1,1,354,477,388,443
2025-03,海岳市,东区仓,KIT-TOOLS-05,1,1,381,407,336,452
2025-03,海岳市,东区仓,KIT-TOOLS-06,1,1,307,618,426,499
2025-03,海岳市,东区仓,KIT-TOOLS-07,1,1,340,330,291,379
2025-03,海岳市,东区仓,KIT-TOOLS-08,1,1,349,314,308,355
2025-03,海岳市,东区仓,STO-CLOTH-01,1,1,339,420,355,404
2025-03,海岳市,东区仓,STO-CLOTH-02,1,1,323,518,372,469
2025-03,海岳市,东区仓,STO-CLOTH-03,1,1,290,507,340,457
2025-03,海岳市,东区仓,STO-CLOTH-04,1,1,326,454,342,438
2025-03,海岳市,东区仓,STO-CLOTH-05,1,1,413,621,454,580
2025-03,海岳市,东区仓,STO-CLOTH-06,1,1,417,504,405,516
2025-03,海岳市,东区仓,STO-CLOTH-07,1,0,264,0,0,264
2025-03,海岳市,东区仓,STO-CLOTH-08,1,1,331,750,503,578
2025-03,海岳市,东区仓,STO-SPACE-01,1,1,359,363,329,393
2025-03,海岳市,东区仓,STO-SPACE-02,1,1,232,660,395,497
2025-03,海岳市,东区仓,STO-SPACE-03,1,1,355,463,372,446
2025-03,海岳市,东区仓,STO-SPACE-04,1,1,240,444,310,374
2025-03,海岳市,东区仓,STO-SPACE-05,1,1,236,518,352,402
2025-03,海岳市,东区仓,STO-SPACE-06,1,0,295,0,0,295
